id,Период,минут
216216,текущий_месяц,14
216216,предыдцщий_месяц,15
216217,предыдцщий_месяц,14
216217,текущий_месяц,14
216218,предыдцщий_месяц,7
216218,текущий_месяц,12
216219,предыдцщий_месяц,13
216219,текущий_месяц,20
216220,предыдцщий_месяц,12
216220,текущий_месяц,16
216221,текущий_месяц,15
216221,предыдцщий_месяц,14
216222,предыдцщий_месяц,13
216222,текущий_месяц,12
216223,текущий_месяц,20
216223,предыдцщий_месяц,11
216224,текущий_месяц,14
216224,предыдцщий_месяц,19
216225,предыдцщий_месяц,12
216225,текущий_месяц,18
216226,предыдцщий_месяц,8
216226,текущий_месяц,12
216227,предыдцщий_месяц,12
216227,текущий_месяц,22
216228,текущий_месяц,18
216228,предыдцщий_месяц,16
216229,предыдцщий_месяц,16
216229,текущий_месяц,19
216230,текущий_месяц,8
216230,предыдцщий_месяц,18
216231,предыдцщий_месяц,15
216231,текущий_месяц,12
216232,текущий_месяц,19
216232,предыдцщий_месяц,11
216233,предыдцщий_месяц,15
216233,текущий_месяц,17
216234,предыдцщий_месяц,17
216234,текущий_месяц,15
216235,текущий_месяц,15
216235,предыдцщий_месяц,18
216236,текущий_месяц,10
216236,предыдцщий_месяц,14
216237,предыдцщий_месяц,17
216237,текущий_месяц,13
216238,предыдцщий_месяц,18
216238,текущий_месяц,16
216239,текущий_месяц,14
216239,предыдцщий_месяц,18
216240,текущий_месяц,15
216240,предыдцщий_месяц,22
216241,текущий_месяц,11
216241,предыдцщий_месяц,10
216242,текущий_месяц,14
216242,предыдцщий_месяц,13
216243,текущий_месяц,19
216243,предыдцщий_месяц,12
216244,текущий_месяц,16
216244,предыдцщий_месяц,12
216245,предыдцщий_месяц,18
216245,текущий_месяц,14
216246,предыдцщий_месяц,14
216246,текущий_месяц,12
216247,предыдцщий_месяц,17
216247,текущий_месяц,16
216248,текущий_месяц,18
216248,предыдцщий_месяц,12
216249,текущий_месяц,16
216249,предыдцщий_месяц,19
216250,текущий_месяц,15
216250,предыдцщий_месяц,19
216251,текущий_месяц,9
216251,предыдцщий_месяц,10
216252,текущий_месяц,16
216252,предыдцщий_месяц,11
216253,предыдцщий_месяц,14
216253,текущий_месяц,13
216254,текущий_месяц,16
216254,предыдцщий_месяц,15
216255,текущий_месяц,14
216255,предыдцщий_месяц,22
216256,текущий_месяц,9
216256,предыдцщий_месяц,13
216257,предыдцщий_месяц,19
216257,текущий_месяц,11
216258,предыдцщий_месяц,13
216258,текущий_месяц,15
216259,предыдцщий_месяц,15
216259,текущий_месяц,9
216260,текущий_месяц,18
216260,предыдцщий_месяц,21
216261,предыдцщий_месяц,15
216261,текущий_месяц,18
216262,текущий_месяц,15
216262,предыдцщий_месяц,15
216263,текущий_месяц,12
216263,предыдцщий_месяц,19
216264,текущий_месяц,11
216264,предыдцщий_месяц,17
216265,текущий_месяц,13
216265,предыдцщий_месяц,15
216266,текущий_месяц,18
216266,предыдцщий_месяц,18
216267,предыдцщий_месяц,13
216267,текущий_месяц,15
216268,предыдцщий_месяц,17
216268,текущий_месяц,16
216269,предыдцщий_месяц,18
216269,текущий_месяц,18
216270,текущий_месяц,12
216270,предыдцщий_месяц,14
216271,текущий_месяц,13
216271,предыдцщий_месяц,9
216272,предыдцщий_месяц,8
216272,текущий_месяц,14
216273,предыдцщий_месяц,17
216273,текущий_месяц,14
216274,предыдцщий_месяц,13
216274,текущий_месяц,18
216275,текущий_месяц,21
216275,предыдцщий_месяц,13
216276,предыдцщий_месяц,8
216276,текущий_месяц,16
216277,предыдцщий_месяц,9
216277,текущий_месяц,14
216278,предыдцщий_месяц,19
216278,текущий_месяц,16
216279,предыдцщий_месяц,19
216279,текущий_месяц,13
216280,предыдцщий_месяц,17
216280,текущий_месяц,9
216281,предыдцщий_месяц,10
216281,текущий_месяц,12
216282,предыдцщий_месяц,18
216282,текущий_месяц,21
216283,предыдцщий_месяц,16
216283,текущий_месяц,10
216284,предыдцщий_месяц,12
216284,текущий_месяц,16
216285,предыдцщий_месяц,14
216285,текущий_месяц,22
216286,текущий_месяц,6
216286,предыдцщий_месяц,15
216287,предыдцщий_месяц,14
216287,текущий_месяц,10
216288,предыдцщий_месяц,13
216288,текущий_месяц,16
216289,предыдцщий_месяц,12
216289,текущий_месяц,12
216290,предыдцщий_месяц,12
216290,текущий_месяц,12
216291,предыдцщий_месяц,12
216291,текущий_месяц,12
216292,предыдцщий_месяц,18
216292,текущий_месяц,8
216293,текущий_месяц,10
216293,предыдцщий_месяц,19
216294,текущий_месяц,19
216294,предыдцщий_месяц,15
216295,текущий_месяц,9
216295,предыдцщий_месяц,12
216296,текущий_месяц,13
216296,предыдцщий_месяц,10
216297,текущий_месяц,15
216297,предыдцщий_месяц,15
216298,предыдцщий_месяц,20
216298,текущий_месяц,14
216299,текущий_месяц,15
216299,предыдцщий_месяц,9
216300,текущий_месяц,16
216300,предыдцщий_месяц,14
216301,текущий_месяц,13
216301,предыдцщий_месяц,17
216302,текущий_месяц,18
216302,предыдцщий_месяц,15
216303,предыдцщий_месяц,20
216303,текущий_месяц,18
216304,текущий_месяц,11
216304,предыдцщий_месяц,20
216305,предыдцщий_месяц,17
216305,текущий_месяц,18
216306,предыдцщий_месяц,13
216306,текущий_месяц,7
216307,предыдцщий_месяц,20
216307,текущий_месяц,11
216308,предыдцщий_месяц,15
216308,текущий_месяц,16
216309,текущий_месяц,14
216309,предыдцщий_месяц,22
216310,текущий_месяц,14
216310,предыдцщий_месяц,18
216311,текущий_месяц,9
216311,предыдцщий_месяц,12
216312,текущий_месяц,14
216312,предыдцщий_месяц,17
216313,текущий_месяц,13
216313,предыдцщий_месяц,14
216314,текущий_месяц,8
216314,предыдцщий_месяц,10
216315,текущий_месяц,14
216315,предыдцщий_месяц,11
216316,текущий_месяц,19
216316,предыдцщий_месяц,14
216317,текущий_месяц,17
216317,предыдцщий_месяц,16
216318,предыдцщий_месяц,21
216318,текущий_месяц,16
216319,текущий_месяц,15
216319,предыдцщий_месяц,17
216320,предыдцщий_месяц,12
216320,текущий_месяц,17
216321,предыдцщий_месяц,10
216321,текущий_месяц,9
216322,предыдцщий_месяц,15
216322,текущий_месяц,17
216323,текущий_месяц,14
216323,предыдцщий_месяц,14
216324,предыдцщий_месяц,19
216324,текущий_месяц,20
216325,предыдцщий_месяц,16
216325,текущий_месяц,15
216326,текущий_месяц,16
216326,предыдцщий_месяц,15
216327,текущий_месяц,20
216327,предыдцщий_месяц,15
216328,текущий_месяц,19
216328,предыдцщий_месяц,20
216329,текущий_месяц,14
216329,предыдцщий_месяц,14
216330,текущий_месяц,13
216330,предыдцщий_месяц,14
216331,текущий_месяц,14
216331,предыдцщий_месяц,13
216332,предыдцщий_месяц,11
216332,текущий_месяц,18
216333,предыдцщий_месяц,19
216333,текущий_месяц,16
216334,текущий_месяц,17
216334,предыдцщий_месяц,15
216335,текущий_месяц,22
216335,предыдцщий_месяц,16
216336,текущий_месяц,22
216336,предыдцщий_месяц,17
216337,предыдцщий_месяц,13
216337,текущий_месяц,10
216338,текущий_месяц,12
216338,предыдцщий_месяц,13
216339,предыдцщий_месяц,18
216339,текущий_месяц,11
216340,предыдцщий_месяц,14
216340,текущий_месяц,22
216341,текущий_месяц,14
216341,предыдцщий_месяц,13
216342,текущий_месяц,16
216342,предыдцщий_месяц,14
216343,текущий_месяц,20
216343,предыдцщий_месяц,14
216344,текущий_месяц,9
216344,предыдцщий_месяц,17
216345,текущий_месяц,14
216345,предыдцщий_месяц,21
216346,предыдцщий_месяц,15
216346,текущий_месяц,10
216347,предыдцщий_месяц,21
216347,текущий_месяц,16
216348,текущий_месяц,14
216348,предыдцщий_месяц,16
216349,предыдцщий_месяц,13
216349,текущий_месяц,11
216350,текущий_месяц,16
216350,предыдцщий_месяц,16
216351,предыдцщий_месяц,11
216351,текущий_месяц,12
216352,текущий_месяц,13
216352,предыдцщий_месяц,19
216353,предыдцщий_месяц,9
216353,текущий_месяц,18
216354,предыдцщий_месяц,16
216354,текущий_месяц,20
216355,предыдцщий_месяц,20
216355,текущий_месяц,5
216356,предыдцщий_месяц,13
216356,текущий_месяц,6
216357,предыдцщий_месяц,16
216357,текущий_месяц,15
216358,текущий_месяц,17
216358,предыдцщий_месяц,17
216359,предыдцщий_месяц,15
216359,текущий_месяц,17
216360,предыдцщий_месяц,16
216360,текущий_месяц,13
216361,предыдцщий_месяц,18
216361,текущий_месяц,16
216362,текущий_месяц,17
216362,предыдцщий_месяц,14
216363,текущий_месяц,20
216363,предыдцщий_месяц,17
216364,предыдцщий_месяц,13
216364,текущий_месяц,12
216365,текущий_месяц,16
216365,предыдцщий_месяц,17
216366,предыдцщий_месяц,13
216366,текущий_месяц,14
216367,предыдцщий_месяц,19
216367,текущий_месяц,17
216368,предыдцщий_месяц,16
216368,текущий_месяц,19
216369,предыдцщий_месяц,16
216369,текущий_месяц,17
216370,текущий_месяц,10
216370,предыдцщий_месяц,15
216371,предыдцщий_месяц,14
216371,текущий_месяц,10
216372,предыдцщий_месяц,15
216372,текущий_месяц,14
216373,предыдцщий_месяц,10
216373,текущий_месяц,7
216374,предыдцщий_месяц,11
216374,текущий_месяц,13
216375,предыдцщий_месяц,12
216375,текущий_месяц,19
216376,текущий_месяц,20
216376,предыдцщий_месяц,14
216377,текущий_месяц,19
216377,предыдцщий_месяц,20
216378,текущий_месяц,16
216378,предыдцщий_месяц,14
216379,предыдцщий_месяц,13
216379,текущий_месяц,13
216380,текущий_месяц,11
216380,предыдцщий_месяц,9
216381,предыдцщий_месяц,13
216381,текущий_месяц,4
216382,текущий_месяц,21
216382,предыдцщий_месяц,19
216383,предыдцщий_месяц,19
216383,текущий_месяц,7
216384,текущий_месяц,17
216384,предыдцщий_месяц,9
216385,текущий_месяц,14
216385,предыдцщий_месяц,15
216386,текущий_месяц,19
216386,предыдцщий_месяц,16
216387,текущий_месяц,13
216387,предыдцщий_месяц,18
216388,текущий_месяц,12
216388,предыдцщий_месяц,20
216389,предыдцщий_месяц,17
216389,текущий_месяц,13
216390,текущий_месяц,12
216390,предыдцщий_месяц,11
216391,предыдцщий_месяц,11
216391,текущий_месяц,16
216392,предыдцщий_месяц,20
216392,текущий_месяц,9
216393,предыдцщий_месяц,17
216393,текущий_месяц,10
216394,текущий_месяц,15
216394,предыдцщий_месяц,12
216395,текущий_месяц,21
216395,предыдцщий_месяц,16
216396,текущий_месяц,17
216396,предыдцщий_месяц,14
216397,предыдцщий_месяц,14
216397,текущий_месяц,11
216398,текущий_месяц,19
216398,предыдцщий_месяц,15
216399,текущий_месяц,9
216399,предыдцщий_месяц,15
216400,предыдцщий_месяц,15
216400,текущий_месяц,21
216401,текущий_месяц,17
216401,предыдцщий_месяц,19
216402,текущий_месяц,14
216402,предыдцщий_месяц,18
216403,текущий_месяц,16
216403,предыдцщий_месяц,13
216404,текущий_месяц,22
216404,предыдцщий_месяц,13
216405,предыдцщий_месяц,17
216405,текущий_месяц,21
216406,предыдцщий_месяц,20
216406,текущий_месяц,15
216407,предыдцщий_месяц,13
216407,текущий_месяц,12
216408,текущий_месяц,22
216408,предыдцщий_месяц,16
216409,текущий_месяц,14
216409,предыдцщий_месяц,16
216410,текущий_месяц,23
216410,предыдцщий_месяц,21
216411,текущий_месяц,15
216411,предыдцщий_месяц,17
216412,предыдцщий_месяц,14
216412,текущий_месяц,16
216413,предыдцщий_месяц,11
216413,текущий_месяц,14
216414,текущий_месяц,14
216414,предыдцщий_месяц,11
216415,текущий_месяц,20
216415,предыдцщий_месяц,12
216416,текущий_месяц,18
216416,предыдцщий_месяц,15
216417,текущий_месяц,11
216417,предыдцщий_месяц,20
216418,предыдцщий_месяц,8
216418,текущий_месяц,17
216419,текущий_месяц,19
216419,предыдцщий_месяц,11
216420,текущий_месяц,17
216420,предыдцщий_месяц,12
216421,текущий_месяц,18
216421,предыдцщий_месяц,13
216422,предыдцщий_месяц,15
216422,текущий_месяц,17
216423,предыдцщий_месяц,20
216423,текущий_месяц,19
216424,предыдцщий_месяц,12
216424,текущий_месяц,12
216425,текущий_месяц,12
216425,предыдцщий_месяц,16
216426,предыдцщий_месяц,19
216426,текущий_месяц,14
216427,текущий_месяц,15
216427,предыдцщий_месяц,16
216428,предыдцщий_месяц,12
216428,текущий_месяц,16
216429,предыдцщий_месяц,14
216429,текущий_месяц,18
216430,текущий_месяц,12
216430,предыдцщий_месяц,17
216431,предыдцщий_месяц,18
216431,текущий_месяц,12
216432,предыдцщий_месяц,17
216432,текущий_месяц,14
216433,предыдцщий_месяц,9
216433,текущий_месяц,5
216434,предыдцщий_месяц,16
216434,текущий_месяц,17
216435,предыдцщий_месяц,11
216435,текущий_месяц,18
216436,текущий_месяц,10
216436,предыдцщий_месяц,21
216437,текущий_месяц,8
216437,предыдцщий_месяц,18
216438,предыдцщий_месяц,13
216438,текущий_месяц,14
216439,текущий_месяц,8
216439,предыдцщий_месяц,16
216440,текущий_месяц,13
216440,предыдцщий_месяц,21
216441,текущий_месяц,14
216441,предыдцщий_месяц,20
216442,текущий_месяц,20
216442,предыдцщий_месяц,13
216443,предыдцщий_месяц,21
216443,текущий_месяц,6
216444,предыдцщий_месяц,22
216444,текущий_месяц,14
216445,предыдцщий_месяц,18
216445,текущий_месяц,9
216446,предыдцщий_месяц,15
216446,текущий_месяц,20
216447,текущий_месяц,14
216447,предыдцщий_месяц,12
216448,текущий_месяц,13
216448,предыдцщий_месяц,12
216449,предыдцщий_месяц,16
216449,текущий_месяц,13
216450,предыдцщий_месяц,10
216450,текущий_месяц,7
216451,предыдцщий_месяц,12
216451,текущий_месяц,22
216452,предыдцщий_месяц,16
216452,текущий_месяц,14
216453,предыдцщий_месяц,18
216453,текущий_месяц,15
216454,текущий_месяц,22
216454,предыдцщий_месяц,19
216455,текущий_месяц,12
216455,предыдцщий_месяц,15
216456,текущий_месяц,16
216456,предыдцщий_месяц,20
216457,предыдцщий_месяц,16
216457,текущий_месяц,8
216458,предыдцщий_месяц,14
216458,текущий_месяц,11
216459,предыдцщий_месяц,16
216459,текущий_месяц,17
216460,текущий_месяц,22
216460,предыдцщий_месяц,15
216461,текущий_месяц,11
216461,предыдцщий_месяц,14
216462,предыдцщий_месяц,13
216462,текущий_месяц,5
216463,текущий_месяц,17
216463,предыдцщий_месяц,18
216464,предыдцщий_месяц,17
216464,текущий_месяц,12
216465,предыдцщий_месяц,18
216465,текущий_месяц,15
216466,предыдцщий_месяц,14
216466,текущий_месяц,15
216467,текущий_месяц,17
216467,предыдцщий_месяц,17
216468,текущий_месяц,17
216468,предыдцщий_месяц,12
216469,текущий_месяц,22
216469,предыдцщий_месяц,23
216470,предыдцщий_месяц,23
216470,текущий_месяц,18
216471,текущий_месяц,17
216471,предыдцщий_месяц,17
216472,текущий_месяц,10
216472,предыдцщий_месяц,16
216473,предыдцщий_месяц,20
216473,текущий_месяц,18
216474,предыдцщий_месяц,17
216474,текущий_месяц,16
216475,текущий_месяц,13
216475,предыдцщий_месяц,16
216476,предыдцщий_месяц,16
216476,текущий_месяц,11
216477,предыдцщий_месяц,14
216477,текущий_месяц,17
216478,текущий_месяц,13
216478,предыдцщий_месяц,15
216479,предыдцщий_месяц,20
216479,текущий_месяц,10
216480,текущий_месяц,20
216480,предыдцщий_месяц,16
216481,предыдцщий_месяц,16
216481,текущий_месяц,20
216482,текущий_месяц,9
216482,предыдцщий_месяц,10
216483,текущий_месяц,17
216483,предыдцщий_месяц,8
216484,текущий_месяц,13
216484,предыдцщий_месяц,19
216485,предыдцщий_месяц,17
216485,текущий_месяц,8
216486,текущий_месяц,11
216486,предыдцщий_месяц,14
216487,предыдцщий_месяц,19
216487,текущий_месяц,15
216488,предыдцщий_месяц,12
216488,текущий_месяц,18
216489,предыдцщий_месяц,14
216489,текущий_месяц,6
216490,текущий_месяц,11
216490,предыдцщий_месяц,19
216491,текущий_месяц,13
216491,предыдцщий_месяц,19
216492,предыдцщий_месяц,11
216492,текущий_месяц,12
216493,текущий_месяц,9
216493,предыдцщий_месяц,16
216494,предыдцщий_месяц,11
216494,текущий_месяц,18
216495,предыдцщий_месяц,10
216495,текущий_месяц,19
216496,предыдцщий_месяц,22
216496,текущий_месяц,15
216497,предыдцщий_месяц,13
216497,текущий_месяц,20
216498,текущий_месяц,7
216498,предыдцщий_месяц,15
216499,предыдцщий_месяц,13
216499,текущий_месяц,17
216500,предыдцщий_месяц,17
216500,текущий_месяц,16
216501,предыдцщий_месяц,12
216501,текущий_месяц,7
216502,предыдцщий_месяц,14
216502,текущий_месяц,9
216503,предыдцщий_месяц,14
216503,текущий_месяц,19
216504,текущий_месяц,11
216504,предыдцщий_месяц,19
216505,текущий_месяц,18
216505,предыдцщий_месяц,21
216506,текущий_месяц,13
216506,предыдцщий_месяц,14
216507,предыдцщий_месяц,18
216507,текущий_месяц,15
216508,текущий_месяц,14
216508,предыдцщий_месяц,12
216509,предыдцщий_месяц,13
216509,текущий_месяц,15
216510,текущий_месяц,12
216510,предыдцщий_месяц,20
216511,предыдцщий_месяц,18
216511,текущий_месяц,16
216512,текущий_месяц,15
216512,предыдцщий_месяц,13
216513,текущий_месяц,14
216513,предыдцщий_месяц,17
216514,текущий_месяц,8
216514,предыдцщий_месяц,18
216515,текущий_месяц,19
216515,предыдцщий_месяц,16
216516,текущий_месяц,14
216516,предыдцщий_месяц,15
216517,предыдцщий_месяц,15
216517,текущий_месяц,15
216518,текущий_месяц,15
216518,предыдцщий_месяц,9
216519,предыдцщий_месяц,15
216519,текущий_месяц,13
216520,предыдцщий_месяц,21
216520,текущий_месяц,15
216521,предыдцщий_месяц,16
216521,текущий_месяц,13
216522,текущий_месяц,22
216522,предыдцщий_месяц,14
216523,текущий_месяц,9
216523,предыдцщий_месяц,17
216524,текущий_месяц,13
216524,предыдцщий_месяц,20
216525,предыдцщий_месяц,13
216525,текущий_месяц,18
216526,текущий_месяц,14
216526,предыдцщий_месяц,13
216527,текущий_месяц,19
216527,предыдцщий_месяц,12
216528,предыдцщий_месяц,19
216528,текущий_месяц,19
216529,текущий_месяц,17
216529,предыдцщий_месяц,11
216530,текущий_месяц,15
216530,предыдцщий_месяц,17
216531,текущий_месяц,14
216531,предыдцщий_месяц,14
216532,текущий_месяц,14
216532,предыдцщий_месяц,14
216533,предыдцщий_месяц,15
216533,текущий_месяц,20
216534,предыдцщий_месяц,18
216534,текущий_месяц,7
216535,предыдцщий_месяц,15
216535,текущий_месяц,17
216536,текущий_месяц,13
216536,предыдцщий_месяц,10
216537,текущий_месяц,22
216537,предыдцщий_месяц,14
216538,текущий_месяц,16
216538,предыдцщий_месяц,9
216539,текущий_месяц,9
216539,предыдцщий_месяц,18
216540,предыдцщий_месяц,18
216540,текущий_месяц,18
216541,предыдцщий_месяц,18
216541,текущий_месяц,22
216542,предыдцщий_месяц,17
216542,текущий_месяц,17
216543,текущий_месяц,14
216543,предыдцщий_месяц,16
216544,текущий_месяц,11
216544,предыдцщий_месяц,17
216545,текущий_месяц,23
216545,предыдцщий_месяц,15
216546,предыдцщий_месяц,15
216546,текущий_месяц,14
216547,предыдцщий_месяц,13
216547,текущий_месяц,10
216548,предыдцщий_месяц,15
216548,текущий_месяц,17
216549,предыдцщий_месяц,18
216549,текущий_месяц,12
216550,предыдцщий_месяц,16
216550,текущий_месяц,13
216551,текущий_месяц,18
216551,предыдцщий_месяц,14
216552,текущий_месяц,16
216552,предыдцщий_месяц,9
216553,предыдцщий_месяц,19
216553,текущий_месяц,14
216554,текущий_месяц,11
216554,предыдцщий_месяц,17
216555,предыдцщий_месяц,15
216555,текущий_месяц,10
216556,предыдцщий_месяц,18
216556,текущий_месяц,8
216557,предыдцщий_месяц,10
216557,текущий_месяц,17
216558,текущий_месяц,16
216558,предыдцщий_месяц,15
216559,предыдцщий_месяц,20
216559,текущий_месяц,15
216560,текущий_месяц,14
216560,предыдцщий_месяц,17
216561,текущий_месяц,7
216561,предыдцщий_месяц,16
216562,предыдцщий_месяц,11
216562,текущий_месяц,8
216563,предыдцщий_месяц,13
216563,текущий_месяц,10
216564,текущий_месяц,19
216564,предыдцщий_месяц,14
216565,предыдцщий_месяц,17
216565,текущий_месяц,12
216566,текущий_месяц,20
216566,предыдцщий_месяц,15
216567,текущий_месяц,7
216567,предыдцщий_месяц,17
216568,текущий_месяц,19
216568,предыдцщий_месяц,13
216569,текущий_месяц,19
216569,предыдцщий_месяц,19
216570,текущий_месяц,14
216570,предыдцщий_месяц,18
216571,текущий_месяц,20
216571,предыдцщий_месяц,14
216572,предыдцщий_месяц,11
216572,текущий_месяц,16
216573,предыдцщий_месяц,20
216573,текущий_месяц,23
216574,текущий_месяц,12
216574,предыдцщий_месяц,9
216575,предыдцщий_месяц,8
216575,текущий_месяц,22
216576,текущий_месяц,15
216576,предыдцщий_месяц,18
216577,текущий_месяц,16
216577,предыдцщий_месяц,16
216578,текущий_месяц,9
216578,предыдцщий_месяц,12
216579,текущий_месяц,21
216579,предыдцщий_месяц,12
216580,текущий_месяц,13
216580,предыдцщий_месяц,19
216581,предыдцщий_месяц,9
216581,текущий_месяц,12
216582,текущий_месяц,20
216582,предыдцщий_месяц,15
216583,предыдцщий_месяц,17
216583,текущий_месяц,14
216584,предыдцщий_месяц,20
216584,текущий_месяц,18
216585,предыдцщий_месяц,16
216585,текущий_месяц,16
216586,текущий_месяц,21
216586,предыдцщий_месяц,11
216587,текущий_месяц,17
216587,предыдцщий_месяц,10
216588,текущий_месяц,21
216588,предыдцщий_месяц,15
216589,предыдцщий_месяц,20
216589,текущий_месяц,17
216590,предыдцщий_месяц,19
216590,текущий_месяц,14
216591,текущий_месяц,13
216591,предыдцщий_месяц,11
216592,предыдцщий_месяц,11
216592,текущий_месяц,13
216593,текущий_месяц,19
216593,предыдцщий_месяц,18
216594,текущий_месяц,17
216594,предыдцщий_месяц,15
216595,текущий_месяц,17
216595,предыдцщий_месяц,9
216596,текущий_месяц,19
216596,предыдцщий_месяц,12
216597,предыдцщий_месяц,14
216597,текущий_месяц,16
216598,предыдцщий_месяц,11
216598,текущий_месяц,13
216599,текущий_месяц,9
216599,предыдцщий_месяц,12
216600,предыдцщий_месяц,17
216600,текущий_месяц,17
216601,текущий_месяц,19
216601,предыдцщий_месяц,10
216602,текущий_месяц,11
216602,предыдцщий_месяц,17
216603,текущий_месяц,17
216603,предыдцщий_месяц,14
216604,предыдцщий_месяц,14
216604,текущий_месяц,14
216605,предыдцщий_месяц,14
216605,текущий_месяц,22
216606,предыдцщий_месяц,14
216606,текущий_месяц,20
216607,текущий_месяц,12
216607,предыдцщий_месяц,11
216608,текущий_месяц,10
216608,предыдцщий_месяц,8
216609,предыдцщий_месяц,13
216609,текущий_месяц,19
216610,текущий_месяц,21
216610,предыдцщий_месяц,12
216611,текущий_месяц,17
216611,предыдцщий_месяц,9
216612,текущий_месяц,6
216612,предыдцщий_месяц,12
216613,предыдцщий_месяц,21
216613,текущий_месяц,15
216614,текущий_месяц,15
216614,предыдцщий_месяц,11
216615,предыдцщий_месяц,11
216615,текущий_месяц,12
216616,предыдцщий_месяц,16
216616,текущий_месяц,10
216617,предыдцщий_месяц,19
216617,текущий_месяц,22
216618,текущий_месяц,19
216618,предыдцщий_месяц,15
216619,текущий_месяц,17
216619,предыдцщий_месяц,16
216620,текущий_месяц,20
216620,предыдцщий_месяц,17
216621,предыдцщий_месяц,10
216621,текущий_месяц,19
216622,текущий_месяц,8
216622,предыдцщий_месяц,12
216623,предыдцщий_месяц,11
216623,текущий_месяц,17
216624,текущий_месяц,19
216624,предыдцщий_месяц,22
216625,предыдцщий_месяц,15
216625,текущий_месяц,13
216626,текущий_месяц,21
216626,предыдцщий_месяц,14
216627,предыдцщий_месяц,9
216627,текущий_месяц,13
216628,предыдцщий_месяц,18
216628,текущий_месяц,14
216629,предыдцщий_месяц,21
216629,текущий_месяц,13
216630,текущий_месяц,16
216630,предыдцщий_месяц,17
216631,предыдцщий_месяц,17
216631,текущий_месяц,17
216632,предыдцщий_месяц,20
216632,текущий_месяц,23
216633,предыдцщий_месяц,20
216633,текущий_месяц,6
216634,текущий_месяц,13
216634,предыдцщий_месяц,14
216635,предыдцщий_месяц,12
216635,текущий_месяц,18
216636,предыдцщий_месяц,10
216636,текущий_месяц,14
216637,предыдцщий_месяц,7
216637,текущий_месяц,19
216638,предыдцщий_месяц,11
216638,текущий_месяц,14
216639,предыдцщий_месяц,14
216639,текущий_месяц,22
216640,предыдцщий_месяц,23
216640,текущий_месяц,17
216641,предыдцщий_месяц,14
216641,текущий_месяц,12
216642,текущий_месяц,19
216642,предыдцщий_месяц,19
216643,предыдцщий_месяц,14
216643,текущий_месяц,7
216644,предыдцщий_месяц,12
216644,текущий_месяц,11
216645,предыдцщий_месяц,12
216645,текущий_месяц,18
216646,предыдцщий_месяц,18
216646,текущий_месяц,7
216647,текущий_месяц,10
216647,предыдцщий_месяц,15
